technology,hour,value
WindOnshore,1082,0.771
WindOnshore,1083,0.908
WindOnshore,1084,1.017
WindOnshore,1085,0.971
WindOnshore,1086,0.808
WindOnshore,1087,0.617
WindOnshore,1088,0.55
WindOnshore,1089,0.375
WindOnshore,1090,0.392
WindOnshore,1091,0.546
WindOnshore,1092,0.717
WindOnshore,1093,0.508
WindOnshore,1094,0.454
WindOnshore,1095,0.488
WindOnshore,1096,0.479
WindOnshore,1097,0.392
WindOnshore,1098,0.321
WindOnshore,1099,0.408
WindOnshore,1100,0.204
WindOnshore,1101,0.233
WindOnshore,1102,0.346
WindOnshore,1103,0.371
WindOnshore,1104,0.621
WindOnshore,1105,0.675
WindOnshore,1106,0.746
WindOnshore,1107,0.979
WindOnshore,1108,0.879
WindOnshore,1109,1.013
WindOnshore,1110,1.017
WindOnshore,1111,1.017
WindOnshore,1112,1.017
WindOnshore,1113,1.017
WindOnshore,1114,1.017
WindOnshore,1115,1.017
WindOnshore,1116,1.017
WindOnshore,1117,1.017
WindOnshore,1118,1.017
WindOnshore,1119,1.017
WindOnshore,1120,1.017
WindOnshore,1121,1.017
WindOnshore,1122,1.017
WindOnshore,1123,1.017
WindOnshore,1124,0.996
WindOnshore,1125,0.946
WindOnshore,1126,0.767
WindOnshore,1127,0.9
WindOnshore,1128,0.463
WindOnshore,1129,0.629
WindOnshore,1130,0.508
WindOnshore,1131,0.488
WindOnshore,1132,0.413
WindOnshore,1133,0.613
WindOnshore,1134,0.504
WindOnshore,1135,0.833
WindOnshore,1136,1.017
WindOnshore,1137,1.017
WindOnshore,1138,1.017
WindOnshore,1139,1.017
WindOnshore,1140,1.017
WindOnshore,1141,1.017
WindOnshore,1142,1.017
WindOnshore,1143,1.017
WindOnshore,1144,1.017
WindOnshore,1145,1.017
WindOnshore,1146,1.017
WindOnshore,1147,1.017
WindOnshore,1148,1.013
WindOnshore,1149,0.988
WindOnshore,1150,0.942
WindOnshore,1151,0.554
WindOnshore,1152,0.367
WindOnshore,1153,0.133
WindOnshore,1154,0.113
WindOnshore,1155,0.213
WindOnshore,1156,0.267
WindOnshore,1157,0.238
WindOnshore,1158,0.679
WindOnshore,1159,0.392
WindOnshore,1160,0.629
WindOnshore,1161,0.717
WindOnshore,1162,1.017
WindOnshore,1163,1.017
WindOnshore,1164,1.017
WindOnshore,1165,0.983
WindOnshore,1166,0.471
WindOnshore,1167,0.446
WindOnshore,1168,0.304
WindOnshore,1169,0.363
WindOnshore,1170,0.521
WindOnshore,1171,0.596
WindOnshore,1172,0.717
WindOnshore,1173,0.938
WindOnshore,1174,0.771
WindOnshore,1175,0.621
WindOnshore,1176,0.3
WindOnshore,1177,0.471
WindOnshore,1178,0.808
WindOnshore,1179,0.767
WindOnshore,1180,0.904
WindOnshore,1181,0.929
WindOnshore,1182,0.863
WindOnshore,1183,1.004
WindOnshore,1184,1.017
WindOnshore,1185,1.017
WindOnshore,1186,1.017
WindOnshore,1187,1.008
WindOnshore,1188,0.971
WindOnshore,1189,0.921
WindOnshore,1190,0.938
WindOnshore,1191,0.946
WindOnshore,1192,0.95
WindOnshore,1193,0.85
WindOnshore,1194,0.979
WindOnshore,1195,0.7
WindOnshore,1196,0.9
WindOnshore,1197,0.717
WindOnshore,1198,0.571
WindOnshore,1199,0.446
WindOnshore,1200,0.479
WindOnshore,1201,0.471
WindOnshore,1202,0.408
WindOnshore,1203,0.367
WindOnshore,1204,0.375
WindOnshore,1205,0.408
WindOnshore,1206,0.354
WindOnshore,1207,0.425
WindOnshore,1208,0.179
WindOnshore,1209,0.267
WindOnshore,1210,0.467
WindOnshore,1211,0.417
WindOnshore,1212,0.404
WindOnshore,1213,0.475
WindOnshore,1214,0.825
WindOnshore,1215,0.854
WindOnshore,1216,0.975
WindOnshore,1217,1
WindOnshore,1218,1
WindOnshore,1219,1
WindOnshore,1220,1
WindOnshore,1221,1.008
WindOnshore,1222,1.017
WindOnshore,1223,1.017
WindOnshore,1224,1.017
WindOnshore,1225,1.017
WindOnshore,1226,1.017
WindOnshore,1227,1.017
WindOnshore,1228,1.017
WindOnshore,1229,1.017
WindOnshore,1230,1.017
WindOnshore,1231,1.017
WindOnshore,1232,1.017
WindOnshore,1233,1.017
WindOnshore,1234,1.017
WindOnshore,1235,0.967
WindOnshore,1236,0.996
WindOnshore,1237,1.013
WindOnshore,1238,1.013
WindOnshore,1239,1.008
WindOnshore,1240,0.988
WindOnshore,1241,0.942
WindOnshore,1242,0.838
WindOnshore,1243,0.504
WindOnshore,1244,0.454
WindOnshore,1245,0.246
WindOnshore,1246,0.383
WindOnshore,1247,0.517
WindOnshore,1248,0.683
WindOnshore,1249,0.667
WindOnshore,1250,0.633
WindOnshore,1251,0.55
WindOnshore,1252,0.446
WindOnshore,1253,0.471
WindOnshore,1254,0.392
WindOnshore,1255,0.413
WindOnshore,1256,0.571
WindOnshore,1257,0.642
WindOnshore,1258,0.696
WindOnshore,1259,0.879
WindOnshore,1260,0.938
WindOnshore,1261,1.004
WindOnshore,1262,0.979
WindOnshore,1263,0.967
WindOnshore,1264,0.946
WindOnshore,1265,0.908
WindOnshore,1266,0.754
WindOnshore,1267,0.4
WindOnshore,1268,0.446
WindOnshore,1269,0.463
WindOnshore,1270,0.713
WindOnshore,1271,0.863
WindOnshore,1272,1.008
WindOnshore,1273,1.008
WindOnshore,1274,1.017
WindOnshore,1275,1.017
WindOnshore,1276,1.017
WindOnshore,1277,1.017
WindOnshore,1278,1.017
WindOnshore,1279,1.017
WindOnshore,1280,1.017
WindOnshore,1281,1
WindOnshore,1282,1.017
WindOnshore,1283,1.017
WindOnshore,1284,1.017
WindOnshore,1285,1.017
WindOnshore,1286,1
WindOnshore,1287,1
WindOnshore,1288,0.938
WindOnshore,1289,0.65
WindOnshore,1290,0.508
WindOnshore,1291,0.396
WindOnshore,1292,0.929
WindOnshore,1293,0.971
WindOnshore,1294,1
WindOnshore,1295,1
WindOnshore,1296,0.996
WindOnshore,1297,1
WindOnshore,1298,1
WindOnshore,1299,1
WindOnshore,1300,1
WindOnshore,1301,1
WindOnshore,1302,1
WindOnshore,1303,1
WindOnshore,1304,1
WindOnshore,1305,1
WindOnshore,1306,1
WindOnshore,1307,1
WindOnshore,1308,1
WindOnshore,1309,1
WindOnshore,1310,1.013
WindOnshore,1311,1.008
WindOnshore,1312,0.988
WindOnshore,1313,0.875
WindOnshore,1314,0.683
WindOnshore,1315,0.7
WindOnshore,1316,0.908
WindOnshore,1317,0.879
WindOnshore,1318,0.692
WindOnshore,1319,0.817
WindOnshore,1320,0.938
WindOnshore,1321,0.967
WindOnshore,1322,0.942
WindOnshore,1323,1.013
WindOnshore,1324,0.921
WindOnshore,1325,0.917
WindOnshore,1326,0.925
WindOnshore,1327,0.921
WindOnshore,1328,0.954
WindOnshore,1329,0.942
WindOnshore,1330,0.892
WindOnshore,1331,0.921
WindOnshore,1332,0.963
WindOnshore,1333,0.946
WindOnshore,1334,0.821
WindOnshore,1335,0.592
WindOnshore,1336,0.546
WindOnshore,1337,0.55
WindOnshore,1338,0.346
WindOnshore,1339,0.529
WindOnshore,1340,0.417
WindOnshore,1341,0.554
WindOnshore,1342,0.217
WindOnshore,1343,0.271
WindOnshore,1344,0.308
WindOnshore,1345,0.342
WindOnshore,1346,0.463
WindOnshore,1347,0.358
WindOnshore,1348,0.567
WindOnshore,1349,0.625
WindOnshore,1350,0.625
WindOnshore,1351,0.404
WindOnshore,1352,0.55
WindOnshore,1353,0.65
WindOnshore,1354,0.721
WindOnshore,1355,0.833
WindOnshore,1356,0.892
WindOnshore,1357,0.908
WindOnshore,1358,0.896
WindOnshore,1359,0.896
WindOnshore,1360,0.85
WindOnshore,1361,0.85
WindOnshore,1362,0.85
WindOnshore,1363,0.754
WindOnshore,1364,0.771
WindOnshore,1365,0.775
WindOnshore,1366,0.9
WindOnshore,1367,0.971
WindOnshore,1368,0.963
WindOnshore,1369,0.967
WindOnshore,1370,0.967
WindOnshore,1371,0.888
WindOnshore,1372,0.863
WindOnshore,1373,0.7
WindOnshore,1374,0.521
WindOnshore,1375,0.396
WindOnshore,1376,0.308
WindOnshore,1377,0.233
WindOnshore,1378,0.325
WindOnshore,1379,0.183
WindOnshore,1380,0.292
WindOnshore,1381,0.204
WindOnshore,1382,0.229
WindOnshore,1383,0.154
WindOnshore,1384,0.104
WindOnshore,1385,0.258
WindOnshore,1386,0.225
WindOnshore,1387,0.175
WindOnshore,1388,0.154
WindOnshore,1389,0.104
WindOnshore,1390,0.142
WindOnshore,1391,0.075
WindOnshore,1392,0.088
WindOnshore,1393,0.038
WindOnshore,1394,0.204
WindOnshore,1395,0.138
WindOnshore,1396,0.171
WindOnshore,1397,0.058
WindOnshore,1398,0.104
WindOnshore,1399,0.088
WindOnshore,1400,0.138
WindOnshore,1401,0.046
WindOnshore,1402,0.225
WindOnshore,1403,0.138
WindOnshore,1404,0.175
WindOnshore,1405,0.271
WindOnshore,1406,0.396
WindOnshore,1407,0.367
WindOnshore,1408,0.3
WindOnshore,1409,0.221
WindOnshore,1410,0.1
WindOnshore,1411,0.033
WindOnshore,1412,0.025
WindOnshore,1413,0.029
WindOnshore,1414,0.013
WindOnshore,1415,0.029
WindOnshore,1416,0.038
WindOnshore,1417,0.05
WindOnshore,1418,0.033
WindOnshore,1419,0.021
WindOnshore,1420,0.042
WindOnshore,1421,0.042
WindOnshore,1422,0.038
WindOnshore,1423,0.029
WindOnshore,1424,0.029
WindOnshore,1425,0.021
WindOnshore,1426,0
WindOnshore,1427,0.004
WindOnshore,1428,0
WindOnshore,1429,0
WindOnshore,1430,0
WindOnshore,1431,0
WindOnshore,1432,0
WindOnshore,1433,0
WindOnshore,1434,0
WindOnshore,1435,0.025
WindOnshore,1436,0.058
WindOnshore,1437,0.1
WindOnshore,1438,0.033
WindOnshore,1439,0
WindOnshore,1440,0.017
WindOnshore,1441,0.013
WindOnshore,1442,0
WindOnshore,1443,0.017
WindOnshore,1444,0.017
WindOnshore,1445,0.017
WindOnshore,1446,0.038
WindOnshore,1447,0.033
WindOnshore,1448,0.033
WindOnshore,1449,0.038
WindOnshore,1450,0.033
WindOnshore,1451,0.029
WindOnshore,1452,0
WindOnshore,1453,0
WindOnshore,1454,0
WindOnshore,1455,0
WindOnshore,1456,0
WindOnshore,1457,0
WindOnshore,1458,0
WindOnshore,1459,0
WindOnshore,1460,0
WindOnshore,1461,0
WindOnshore,1462,0
WindOnshore,1463,0
WindOnshore,1464,0
WindOnshore,1465,0.008
WindOnshore,1466,0.025
WindOnshore,1467,0.029
WindOnshore,1468,0.004
WindOnshore,1469,0.008
WindOnshore,1470,0
WindOnshore,1471,0
WindOnshore,1472,0
WindOnshore,1473,0.013
WindOnshore,1474,0
WindOnshore,1475,0.008
WindOnshore,1476,0.013
WindOnshore,1477,0
WindOnshore,1478,0
WindOnshore,1479,0
WindOnshore,1480,0
WindOnshore,1481,0
WindOnshore,1482,0
WindOnshore,1483,0
WindOnshore,1484,0
WindOnshore,1485,0.004
WindOnshore,1486,0.129
WindOnshore,1487,0.217
WindOnshore,1488,0.188
WindOnshore,1489,0.05
WindOnshore,1490,0.029
WindOnshore,1491,0.046
WindOnshore,1492,0.075
WindOnshore,1493,0.083
WindOnshore,1494,0.071
WindOnshore,1495,0.1
WindOnshore,1496,0.138
WindOnshore,1497,0.171
WindOnshore,1498,0.204
WindOnshore,1499,0.4
WindOnshore,1500,0.425
WindOnshore,1501,0.342
WindOnshore,1502,0.304
WindOnshore,1503,0.267
WindOnshore,1504,0.213
WindOnshore,1505,0.125
WindOnshore,1506,0.146
WindOnshore,1507,0.179
WindOnshore,1508,0.1
WindOnshore,1509,0.067
WindOnshore,1510,0.063
WindOnshore,1511,0.017
WindOnshore,1512,0.017
WindOnshore,1513,0
WindOnshore,1514,0.029
WindOnshore,1515,0.017
WindOnshore,1516,0.008
WindOnshore,1517,0.013
WindOnshore,1518,0.013
WindOnshore,1519,0
WindOnshore,1520,0.058
WindOnshore,1521,0.113
WindOnshore,1522,0.113
WindOnshore,1523,0.225
WindOnshore,1524,0.138
WindOnshore,1525,0.042
WindOnshore,1526,0.025
WindOnshore,1527,0.029
WindOnshore,1528,0.021
WindOnshore,1529,0
WindOnshore,1530,0
WindOnshore,1531,0.088
WindOnshore,1532,0.158
WindOnshore,1533,0.096
WindOnshore,1534,0.129
WindOnshore,1535,0.117
WindOnshore,1536,0.138
WindOnshore,1537,0.142
WindOnshore,1538,0.121
WindOnshore,1539,0.217
WindOnshore,1540,0.279
WindOnshore,1541,0.217
WindOnshore,1542,0.192
WindOnshore,1543,0.113
WindOnshore,1544,0.138
WindOnshore,1545,0.196
WindOnshore,1546,0.258
WindOnshore,1547,0.613
WindOnshore,1548,0.558
WindOnshore,1549,0.617
WindOnshore,1550,0.608
WindOnshore,1551,0.642
WindOnshore,1552,0.554
WindOnshore,1553,0.629
WindOnshore,1554,0.4
WindOnshore,1555,0.35
WindOnshore,1556,0.258
WindOnshore,1557,0.175
WindOnshore,1558,0.158
WindOnshore,1559,0.208
WindOnshore,1560,0.196
WindOnshore,1561,0.225
WindOnshore,1562,0.233
WindOnshore,1563,0.154
WindOnshore,1564,0.142
WindOnshore,1565,0.154
WindOnshore,1566,0.104
WindOnshore,1567,0.088
WindOnshore,1568,0.217
WindOnshore,1569,0.154
WindOnshore,1570,0.179
WindOnshore,1571,0.313
WindOnshore,1572,0.563
WindOnshore,1573,0.575
WindOnshore,1574,0.538
WindOnshore,1575,0.525
WindOnshore,1576,0.446
WindOnshore,1577,0.575
WindOnshore,1578,0.575
WindOnshore,1579,0.629
WindOnshore,1580,0.271
WindOnshore,1581,0.35
WindOnshore,1582,0.204
WindOnshore,1583,0.163
WindOnshore,1584,0.146
WindOnshore,1585,0.196
WindOnshore,1586,0.146
WindOnshore,1587,0.033
WindOnshore,1588,0.096
WindOnshore,1589,0.017
WindOnshore,1590,0.033
WindOnshore,1591,0
WindOnshore,1592,0
WindOnshore,1593,0
WindOnshore,1594,0
WindOnshore,1595,0.029
WindOnshore,1596,0
WindOnshore,1597,0.163
WindOnshore,1598,0.063
WindOnshore,1599,0.375
WindOnshore,1600,0.396
WindOnshore,1601,0.242
WindOnshore,1602,0.325
WindOnshore,1603,0.088
WindOnshore,1604,0.242
WindOnshore,1605,0.15
WindOnshore,1606,0.35
WindOnshore,1607,0.429
WindOnshore,1608,0.121
WindOnshore,1609,0.275
WindOnshore,1610,0.567
WindOnshore,1611,0.429
WindOnshore,1612,0.446
WindOnshore,1613,0.446
WindOnshore,1614,0.392
WindOnshore,1615,0.417
WindOnshore,1616,0.817
WindOnshore,1617,0.379
WindOnshore,1618,0.629
WindOnshore,1619,0.575
WindOnshore,1620,0.667
WindOnshore,1621,0.85
WindOnshore,1622,0.888
WindOnshore,1623,0.988
WindOnshore,1624,1.013
WindOnshore,1625,1.017
WindOnshore,1626,1.017
WindOnshore,1627,1.017
WindOnshore,1628,1.017
WindOnshore,1629,1.017
WindOnshore,1630,1.017
WindOnshore,1631,1.017
WindOnshore,1632,1.004
WindOnshore,1633,1.017
WindOnshore,1634,1.017
WindOnshore,1635,1.017
WindOnshore,1636,1.017
WindOnshore,1637,1.013
WindOnshore,1638,0.904
WindOnshore,1639,0.917
WindOnshore,1640,1.013
WindOnshore,1641,1.013
WindOnshore,1642,0.758
WindOnshore,1643,1.008
WindOnshore,1644,1.013
WindOnshore,1645,1.008
WindOnshore,1646,0.913
WindOnshore,1647,0.571
WindOnshore,1648,1.017
WindOnshore,1649,1.017
WindOnshore,1650,1.017
WindOnshore,1651,1.008
WindOnshore,1652,1.013
WindOnshore,1653,1.017
WindOnshore,1654,1.017
WindOnshore,1655,1.017
WindOnshore,1656,1.017
WindOnshore,1657,1.008
WindOnshore,1658,0.913
WindOnshore,1659,0.5
WindOnshore,1660,0.563
WindOnshore,1661,0.65
WindOnshore,1662,0.692
WindOnshore,1663,0.479
WindOnshore,1664,0.692
WindOnshore,1665,0.967
WindOnshore,1666,0.746
WindOnshore,1667,0.946
WindOnshore,1668,0.983
WindOnshore,1669,0.963
WindOnshore,1670,0.963
WindOnshore,1671,0.996
WindOnshore,1672,0.946
WindOnshore,1673,1.017
WindOnshore,1674,1.017
WindOnshore,1675,0.9
WindOnshore,1676,1.017
WindOnshore,1677,1.017
WindOnshore,1678,1.017
WindOnshore,1679,1.017
WindOnshore,1680,1.017
WindOnshore,1681,1.017
WindOnshore,1682,0.983
WindOnshore,1683,0.979
WindOnshore,1684,0.929
WindOnshore,1685,0.896
WindOnshore,1686,0.929
WindOnshore,1687,0.963
WindOnshore,1688,0.908
WindOnshore,1689,0.879
WindOnshore,1690,0.913
WindOnshore,1691,0.792
WindOnshore,1692,0.979
WindOnshore,1693,1
WindOnshore,1694,1.013
WindOnshore,1695,0.983
WindOnshore,1696,0.95
WindOnshore,1697,0.471
WindOnshore,1698,0.963
WindOnshore,1699,0.163
WindOnshore,1700,0.421
WindOnshore,1701,0.354
WindOnshore,1702,0.217
WindOnshore,1703,0.075
WindOnshore,1704,0.021
WindOnshore,1705,0
WindOnshore,1706,0.046
WindOnshore,1707,0
WindOnshore,1708,0
WindOnshore,1709,0
WindOnshore,1710,0.008
WindOnshore,1711,0.05
WindOnshore,1712,0.083
WindOnshore,1713,0.313
WindOnshore,1714,0.554
WindOnshore,1715,0.396
WindOnshore,1716,0.238
WindOnshore,1717,0.492
WindOnshore,1718,0.554
WindOnshore,1719,0.083
WindOnshore,1720,0.246
WindOnshore,1721,0.133
WindOnshore,1722,0.171
WindOnshore,1723,0.246
WindOnshore,1724,0.1
WindOnshore,1725,0.363
WindOnshore,1726,0.513
WindOnshore,1727,0.413
WindOnshore,1728,0.783
WindOnshore,1729,0.621
WindOnshore,1730,0.688
WindOnshore,1731,0.479
WindOnshore,1732,0.575
WindOnshore,1733,0.517
WindOnshore,1734,0.446
WindOnshore,1735,0.613
WindOnshore,1736,0.513
WindOnshore,1737,0.763
WindOnshore,1738,0.508
WindOnshore,1739,0.396
WindOnshore,1740,0.479
WindOnshore,1741,0.379
WindOnshore,1742,0.196
WindOnshore,1743,0.133
WindOnshore,1744,0.133
WindOnshore,1745,0.15
WindOnshore,1746,0.117
WindOnshore,1747,0.067
WindOnshore,1748,0.129
WindOnshore,1749,0.042
WindOnshore,1750,0.075
WindOnshore,1751,0.071
WindOnshore,1752,0.113
WindOnshore,1753,0.088
WindOnshore,1754,0.05
WindOnshore,1755,0.046
WindOnshore,1756,0.021
WindOnshore,1757,0.021
WindOnshore,1758,0.025
WindOnshore,1759,0.017
WindOnshore,1760,0
WindOnshore,1761,0
WindOnshore,1762,0
WindOnshore,1763,0
WindOnshore,1764,0.046
WindOnshore,1765,0.046
WindOnshore,1766,0.046
WindOnshore,1767,0.05
WindOnshore,1768,0.058
WindOnshore,1769,0.113
WindOnshore,1770,0.188
WindOnshore,1771,0.058
WindOnshore,1772,0.071
WindOnshore,1773,0.504
WindOnshore,1774,0.233
WindOnshore,1775,0.179
WindOnshore,1776,0.108
WindOnshore,1777,0.146
WindOnshore,1778,0.217
WindOnshore,1779,0.229
WindOnshore,1780,0.279
WindOnshore,1781,0.196
WindOnshore,1782,0.371
WindOnshore,1783,0.383
WindOnshore,1784,0.233
WindOnshore,1785,0.317
WindOnshore,1786,0.538
WindOnshore,1787,0.517
WindOnshore,1788,0.517
WindOnshore,1789,0.6
WindOnshore,1790,0.613
WindOnshore,1791,0.479
WindOnshore,1792,0.425
WindOnshore,1793,0.425
WindOnshore,1794,0.308
WindOnshore,1795,0.158
WindOnshore,1796,0.071
WindOnshore,1797,0.063
WindOnshore,1798,0
WindOnshore,1799,0
WindOnshore,1800,0
WindOnshore,1801,0.025
WindOnshore,1802,0.067
WindOnshore,1803,0.104
WindOnshore,1804,0.217
WindOnshore,1805,0.229
WindOnshore,1806,0.146
WindOnshore,1807,0.075
WindOnshore,1808,0.033
WindOnshore,1809,0.017
WindOnshore,1810,0
WindOnshore,1811,0.029
WindOnshore,1812,0.013
WindOnshore,1813,0.033
WindOnshore,1814,0.033
WindOnshore,1815,0.033
WindOnshore,1816,0.017
WindOnshore,1817,0
WindOnshore,1818,0
WindOnshore,1819,0.025
WindOnshore,1820,0
WindOnshore,1821,0
WindOnshore,1822,0
WindOnshore,1823,0.025
WindOnshore,1824,0.038
WindOnshore,1825,0.029
WindOnshore,1826,0
WindOnshore,1827,0
WindOnshore,1828,0
WindOnshore,1829,0.067
WindOnshore,1830,0
WindOnshore,1831,0.013
WindOnshore,1832,0.013
WindOnshore,1833,0
WindOnshore,1834,0.017
WindOnshore,1835,0.117
WindOnshore,1836,0.15
WindOnshore,1837,0.188
WindOnshore,1838,0.342
WindOnshore,1839,0.304
WindOnshore,1840,0.258
WindOnshore,1841,0.313
WindOnshore,1842,0.292
WindOnshore,1843,0.388
WindOnshore,1844,0.442
WindOnshore,1845,0.242
WindOnshore,1846,0.292
WindOnshore,1847,0.354
WindOnshore,1848,0.4
WindOnshore,1849,0.4
WindOnshore,1850,0.367
WindOnshore,1851,0.35
WindOnshore,1852,0.396
WindOnshore,1853,0.404
WindOnshore,1854,0.267
WindOnshore,1855,0.275
WindOnshore,1856,0.058
WindOnshore,1857,0.196
WindOnshore,1858,0.121
WindOnshore,1859,0.292
WindOnshore,1860,0.258
WindOnshore,1861,0.275
WindOnshore,1862,0.192
WindOnshore,1863,0.275
WindOnshore,1864,0.308
WindOnshore,1865,0.229
WindOnshore,1866,0.192
WindOnshore,1867,0.104
WindOnshore,1868,0.067
WindOnshore,1869,0.042
WindOnshore,1870,0.004
WindOnshore,1871,0.017
WindOnshore,1872,0
WindOnshore,1873,0.013
WindOnshore,1874,0
WindOnshore,1875,0
WindOnshore,1876,0
WindOnshore,1877,0
WindOnshore,1878,0
WindOnshore,1879,0
WindOnshore,1880,0
WindOnshore,1881,0.342
WindOnshore,1882,0.221
WindOnshore,1883,0.029
WindOnshore,1884,0.404
WindOnshore,1885,0.329
WindOnshore,1886,0.392
WindOnshore,1887,0.3
WindOnshore,1888,0.263
WindOnshore,1889,0.363
WindOnshore,1890,0.346
WindOnshore,1891,0.292
WindOnshore,1892,0.292
WindOnshore,1893,0.188
WindOnshore,1894,0.163
WindOnshore,1895,0.063
WindOnshore,1896,0.021
WindOnshore,1897,0
WindOnshore,1898,0
WindOnshore,1899,0
WindOnshore,1900,0
WindOnshore,1901,0
WindOnshore,1902,0
WindOnshore,1903,0
WindOnshore,1904,0
WindOnshore,1905,0
WindOnshore,1906,0
WindOnshore,1907,0.017
WindOnshore,1908,0.033
WindOnshore,1909,0.05
WindOnshore,1910,0.133
WindOnshore,1911,0.113
WindOnshore,1912,0.079
WindOnshore,1913,0.113
WindOnshore,1914,0.079
WindOnshore,1915,0.058
WindOnshore,1916,0.125
WindOnshore,1917,0.188
WindOnshore,1918,0.258
WindOnshore,1919,0.188
WindOnshore,1920,0.383
WindOnshore,1921,0.538
WindOnshore,1922,0.217
WindOnshore,1923,0.879
WindOnshore,1924,0.704
WindOnshore,1925,0.692
WindOnshore,1926,0.692
WindOnshore,1927,0.713
WindOnshore,1928,0.85
WindOnshore,1929,0.9
WindOnshore,1930,0.988
WindOnshore,1931,0.95
WindOnshore,1932,0.954
WindOnshore,1933,0.946
WindOnshore,1934,0.95
WindOnshore,1935,0.938
WindOnshore,1936,0.75
WindOnshore,1937,0.75
WindOnshore,1938,0.725
WindOnshore,1939,0.592
WindOnshore,1940,0.646
WindOnshore,1941,0.733
WindOnshore,1942,0.733
WindOnshore,1943,0.717
WindOnshore,1944,0.692
WindOnshore,1945,0.817
WindOnshore,1946,0.817
WindOnshore,1947,0.875
WindOnshore,1948,0.9
WindOnshore,1949,0.875
WindOnshore,1950,0.817
WindOnshore,1951,0.971
WindOnshore,1952,0.988
WindOnshore,1953,1.004
WindOnshore,1954,1.013
WindOnshore,1955,1.013
WindOnshore,1956,1.017
WindOnshore,1957,1.017
WindOnshore,1958,1
WindOnshore,1959,1
WindOnshore,1960,1
WindOnshore,1961,1
WindOnshore,1962,1.013
WindOnshore,1963,1.013
WindOnshore,1964,1.017
WindOnshore,1965,1.013
WindOnshore,1966,1
WindOnshore,1967,0.996
WindOnshore,1968,0.967
WindOnshore,1969,0.825
WindOnshore,1970,0.588
WindOnshore,1971,0.592
WindOnshore,1972,0.608
WindOnshore,1973,0.592
WindOnshore,1974,0.317
WindOnshore,1975,0.338
WindOnshore,1976,0.883
WindOnshore,1977,0.742
WindOnshore,1978,0.775
WindOnshore,1979,0.854
WindOnshore,1980,0.988
WindOnshore,1981,1.013
WindOnshore,1982,1.017
WindOnshore,1983,1.017
WindOnshore,1984,1.017
WindOnshore,1985,0.983
WindOnshore,1986,0.958
WindOnshore,1987,0.9
WindOnshore,1988,0.913
WindOnshore,1989,0.9
WindOnshore,1990,0.808
WindOnshore,1991,0.683
WindOnshore,1992,0.725
WindOnshore,1993,0.7
WindOnshore,1994,0.704
WindOnshore,1995,0.658
WindOnshore,1996,0.771
WindOnshore,1997,0.95
WindOnshore,1998,0.983
WindOnshore,1999,0.988
WindOnshore,2000,0.988
WindOnshore,2001,0.996
WindOnshore,2002,1.013
WindOnshore,2003,1.017
WindOnshore,2004,1.013
WindOnshore,2005,1.013
WindOnshore,2006,1.008
WindOnshore,2007,1.008
WindOnshore,2008,1
WindOnshore,2009,0.988
WindOnshore,2010,0.963
WindOnshore,2011,0.971
WindOnshore,2012,0.946
WindOnshore,2013,0.979
WindOnshore,2014,0.988
WindOnshore,2015,1.013
WindOnshore,2016,0.975
WindOnshore,2017,1.008
WindOnshore,2018,0.946
WindOnshore,2019,0.988
WindOnshore,2020,0.879
WindOnshore,2021,0.929
WindOnshore,2022,0.454
WindOnshore,2023,0.783
WindOnshore,2024,0.683
WindOnshore,2025,0.417
WindOnshore,2026,0.35
WindOnshore,2027,0.446
WindOnshore,2028,0.983
WindOnshore,2029,1.017
WindOnshore,2030,1.013
WindOnshore,2031,0.504
WindOnshore,2032,0.671
WindOnshore,2033,1.017
WindOnshore,2034,0.996
WindOnshore,2035,0.975
WindOnshore,2036,1.013
WindOnshore,2037,0.613
WindOnshore,2038,0.558
WindOnshore,2039,0.379
WindOnshore,2040,0.267
WindOnshore,2041,0.392
WindOnshore,2042,0.429
WindOnshore,2043,0.379
WindOnshore,2044,0.529
WindOnshore,2045,0.563
